,level_0,Unnamed: 0,index,Symbol,Name,Market Cap,Sector
1047,1047,1047.0,1233.0,CNK,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,1951075752.0,Consumer Discretionary
1048,1048,1048.0,1234.0,CNM,Core & Main Inc. Class A Common Stock,7097326834.0,Consumer Discretionary
1049,1049,1049.0,1235.0,CNMD,CONMED Corporation Common Stock,4087304767.0,Healthcare
1050,1050,1050.0,1236.0,CNO,CNO Financial Group Inc. Common Stock,2703462812.0,Financials
1051,1051,1051.0,1238.0,CNOB,ConnectOne Bancorp Inc. Common Stock,635092417.0,Financials
1052,1052,1052.0,1239.0,CNOBP,ConnectOne Bancorp Inc. Depositary Shares each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,622163330.0,Financials
1053,1053,1053.0,1240.0,CNP,CenterPoint Energy Inc (Holding Co) Common Stock,18590121499.0,Utilities
1054,1054,1054.0,1241.0,CNS,Cohen & Steers Inc Common Stock,2839962344.0,Financials
1055,1055,1055.0,1242.0,CNSL,Consolidated Communications Holdings Inc. Common Stock,421104269.0,Communication Services
1056,1056,1056.0,1243.0,CNSP,CNS Pharmaceuticals Inc. Common Stock,10068314.0,Healthcare
1057,1057,1057.0,1244.0,CNTX,Context Therapeutics Inc. Common Stock,23629758.0,Healthcare
1058,1058,1058.0,1245.0,CNTY,Century Casinos Inc. Common Stock,223568441.0,Consumer Discretionary
1059,1059,1059.0,1246.0,CNVS,Cineverse Corp. Class A Common Stock,279384208.0,Consumer Discretionary
1060,1060,1060.0,1247.0,CNX,CNX Resources Corporation Common Stock,2960490190.0,Energy
1061,1061,1061.0,1248.0,CNXA,Connexa Sports Technologies Inc. Common Stock,2673420.0,Consumer Discretionary
1062,1062,1062.0,1249.0,CNXC,Concentrix Corporation Common Stock,8422809026.0,Information Technology
1063,1063,1063.0,1250.0,CNXN,PC Connection Inc. Common Stock,1179075777.0,Information Technology
1064,1064,1064.0,1251.0,COCO,The Vita Coco Company Inc. Common Stock,1430353530.0,Consumer Staples
1065,1065,1065.0,1252.0,COCP,Cocrystal Pharma Inc. Common Stock,23704931.0,Healthcare
1066,1066,1066.0,1253.0,CODA,Coda Octopus Group Inc. Common stock,95875453.0,Industrials
1067,1067,1067.0,1254.0,CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,1557160562.0,Consumer Discretionary
1068,1068,1068.0,1255.0,CODI-PA,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings,1192979840.0,Consumer Discretionary
1069,1069,1069.0,1256.0,CODI-PB,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holdings,1163252992.0,Consumer Discretionary
1070,1070,1070.0,1257.0,CODI-PC,Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares,12008386916.324455,Consumer Discretionary
1071,1071,1071.0,1258.0,CODX,Co-Diagnostics Inc. Common Stock,35408337.0,Healthcare
1072,1072,1072.0,1259.0,COEP,Coeptis Therapeutics Holdings Inc. Common Stock,30234005.0,Healthcare
1073,1073,1073.0,1261.0,COF,Capital One Financial Corporation Common Stock,41788690232.0,Financials
1074,1074,1074.0,1262.0,COF-PI,Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series I of the Issuer,7836140598.904445,Financials
1075,1075,1075.0,1263.0,COF-PJ,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock Series J,7836140598.904445,Financials
1076,1076,1076.0,1264.0,COF-PK,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series K,7836140598.904445,Financials
1077,1077,1077.0,1265.0,COF-PL,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series L,7836140598.904445,Financials
1078,1078,1078.0,1266.0,COF-PN,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series N,7836140598.904445,Financials
1079,1079,1079.0,1267.0,COFS,ChoiceOne Financial Services Inc. Common Stock,168223916.0,Financials
1080,1080,1080.0,1268.0,COGT,Cogent Biosciences Inc. Common Stock,881159132.0,Healthcare
1081,1081,1081.0,1269.0,COHN,Cohen & Company Inc.,7297663.0,Financials
1082,1082,1082.0,1270.0,COHR,Coherent Corp. Common Stock,1285283460.0,Information Technology
1083,1083,1083.0,1271.0,COHU,Cohu Inc. Common Stock,1824794596.0,Industrials
1084,1084,1084.0,1272.0,COIN,Coinbase Global Inc. Class A Common Stock,19048785136.0,Financials
1085,1085,1085.0,1273.0,COKE,Coca-Cola Consolidated Inc. Common Stock,5934576243.0,Consumer Staples
1086,1086,1086.0,1274.0,COLB,Columbia Banking System Inc. Common Stock,4323420476.0,Financials
1087,1087,1087.0,1275.0,COLD,Americold Realty Trust Inc. Common Stock,8575013105.0,Financials
1088,1088,1088.0,1276.0,COLL,Collegium Pharmaceutical Inc. Common Stock,746208973.0,Healthcare
1089,1089,1089.0,1277.0,COLM,Columbia Sportswear Company Common Stock,4695199536.0,Consumer Discretionary
1090,1090,1090.0,1278.0,COMM,CommScope Holding Company Inc. Common Stock,1325871795.0,Information Technology
1091,1091,1091.0,1279.0,COMP,Compass Inc. Class A Common Stock,1489509639.0,Information Technology
1092,1092,1092.0,1280.0,COMS,COMSovereign Holding Corp. Common Stock,4588906.0,Consumer Discretionary
1093,1093,1093.0,1281.0,COMSP,COMSovereign Holding Corp. 9.25% Series A Cumulative Redeemable Perpetual Preferred Stock,688000.0,Consumer Discretionary
1094,1094,1094.0,1283.0,CONN,Conn's Inc. Common Stock,95722700.0,Consumer Discretionary
1095,1095,1095.0,1284.0,CONX,CONX Corp. Class A Common Stock,0.0,Financials
1096,1096,1096.0,1286.0,COO,The Cooper Companies Inc. Common Stock,18983318379.0,Healthcare
1097,1097,1097.0,1287.0,COOK,Traeger Inc. Common Stock,491924840.0,Consumer Discretionary
1098,1098,1098.0,1288.0,COOL,Corner Growth Acquisition Corp. Class A Ordinary Shares,0.0,Financials
1099,1099,1099.0,1289.0,COOLU,Corner Growth Acquisition Corp. Unit,0.0,Financials
1100,1100,1100.0,1290.0,COOLW,Corner Growth Acquisition Corp. Warrant,0.0,Financials
1101,1101,1101.0,1291.0,COOP,Mr. Cooper Group Inc. Common Stock,3408112519.0,Financials
1102,1102,1102.0,1292.0,COP,ConocoPhillips Common Stock,126269624197.0,Energy
1103,1103,1103.0,1293.0,CORR,CorEnergy Infrastructure Trust Inc. Common Stock,17638108.0,Real Estate
1104,1104,1104.0,1294.0,CORR-PA,CorEnergy Infrastructure Trust Inc. Depositary Shares each representing a 1/100th fractional interest of a share of 7.375% Series A Cumulative Redeemable Preferred Stock,169569408.0,Real Estate
1105,1105,1105.0,1295.0,CORT,Corcept Therapeutics Incorporated Common Stock,2284486904.0,Healthcare
1106,1106,1106.0,1296.0,COSM,Cosmos Health Inc. Common Stock,33455111.0,Healthcare
1107,1107,1107.0,1297.0,COST,Costco Wholesale Corporation Common Stock,233543680972.0,Consumer Discretionary
1108,1108,1108.0,1298.0,COTY,Coty Inc. Class A Common Stock,11171638237.0,Consumer Discretionary
1109,1109,1109.0,1299.0,COUR,Coursera Inc. Common Stock,1974424572.0,Information Technology
1110,1110,1110.0,1301.0,CPAA,Conyers Park III Acquisition Corp. Class A Common Stock,456513750.0,Financials
1111,1111,1111.0,1303.0,CPB,Campbell Soup Company Common Stock,13709246251.0,Consumer Staples
1112,1112,1112.0,1304.0,CPE,Callon Petroleum Company Common Stock,2091199646.0,Energy
1113,1113,1113.0,1305.0,CPF,Central Pacific Financial Corp New,423717001.0,Financials
1114,1114,1114.0,1306.0,CPHC,Canterbury Park Holding Corporation 'New' Common Stock,112939384.0,Consumer Discretionary
1115,1115,1115.0,1307.0,CPIX,Cumberland Pharmaceuticals Inc. Common Stock,21384678.0,Healthcare
1116,1116,1116.0,1308.0,CPK,Chesapeake Utilities Corporation Common Stock,2104362066.0,Utilities
1117,1117,1117.0,1309.0,CPRT,Copart Inc. (DE) Common Stock,43031538270.0,Consumer Discretionary
1118,1118,1118.0,1310.0,CPRX,Catalyst Pharmaceuticals Inc. Common Stock,1335508914.0,Healthcare
1119,1119,1119.0,1311.0,CPS,Cooper-Standard Holdings Inc. Common Stock,242681415.0,Consumer Discretionary
1120,1120,1120.0,1312.0,CPSH,CPS Technologies Corp. Common Stock,39791612.0,Consumer Discretionary
1121,1121,1121.0,1313.0,CPSI,Computer Programs and Systems Inc. Common Stock,354200125.0,Information Technology
1122,1122,1122.0,1314.0,CPSS,Consumer Portfolio Services Inc. Common Stock,238322639.0,Financials
1123,1123,1123.0,1315.0,CPT,Camden Property Trust Common Stock,11655247824.0,Real Estate
1124,1124,1124.0,1316.0,CPTN,Cepton Inc. Common Stock,87268053.0,Industrials
1125,1125,1125.0,1318.0,CPZ,Calamos Long/Short Equity & Dynamic Income Trust Common Stock,303906363.0,Financials
1126,1126,1126.0,1319.0,CQP,Cheniere Energy Partners LP Cheniere Energy Partners LP Common Units,22459136907.0,Utilities
1127,1127,1127.0,1321.0,CRAI,CRA International Inc. Common Stock,701212265.0,Consumer Discretionary
1128,1128,1128.0,1323.0,CRBP,Corbus Pharmaceuticals Holdings Inc. Common Stock,32540827.0,Healthcare
1129,1129,1129.0,1324.0,CRBU,Caribou Biosciences Inc. Common Stock,407455054.0,Healthcare
1130,1130,1130.0,1325.0,CRC,California Resources Corporation Common Stock,3219158080.0,Energy
1131,1131,1131.0,1326.0,CRCT,Cricut Inc. Class A Common Stock,3099826356.0,Industrials
1132,1132,1132.0,1329.0,CRDF,Cardiff Oncology Inc. Common Stock,66122210.0,Healthcare
1133,1133,1133.0,1331.0,CREX,Creative Realities Inc. Common Stock,22449352.0,Information Technology
1134,1134,1134.0,1332.0,CRF,Cornerstone Total Return Fund Inc. (The) Common Stock,0.0,Financials
1135,1135,1135.0,1333.0,CRGE,Charge Enterprises Inc. Common Stock,149428974.0,Consumer Discretionary
1136,1136,1136.0,1334.0,CRGY,Crescent Energy Company Class A Common Stock,1780293810.0,Energy
1137,1137,1137.0,1335.0,CRI,Carter's Inc. Common Stock,2664947259.0,Consumer Discretionary
1138,1138,1138.0,1336.0,CRIS,Curis Inc. Common Stock,84057571.0,Healthcare
1139,1139,1139.0,1337.0,CRK,Comstock Resources Inc. Common Stock,3191366898.0,Energy
1140,1140,1140.0,1338.0,CRKN,Crown Electrokinetics Corp. Common Stock,5172740.0,Information Technology
1141,1141,1141.0,1339.0,CRL,Charles River Laboratories International Inc. Common Stock,10686997663.0,Healthcare
1142,1142,1142.0,1340.0,CRM,Salesforce Inc. Common Stock,207276940000.0,Information Technology
1143,1143,1143.0,1341.0,CRMD,CorMedix Inc. Common Stock,176973280.0,Healthcare
1144,1144,1144.0,1342.0,CRMT,America's Car-Mart Inc Common Stock,638213406.0,Consumer Discretionary
1145,1145,1145.0,1343.0,CRNC,Cerence Inc. Common Stock,1161708579.0,Information Technology
1146,1146,1146.0,1344.0,CRNX,Crinetics Pharmaceuticals Inc. Common Stock,1067015534.0,Healthcare
1147,1147,1147.0,1345.0,CROX,Crocs Inc. Common Stock,7279930353.0,Consumer Discretionary
1148,1148,1148.0,1346.0,CRS,Carpenter Technology Corporation Common Stock,2680455383.0,Industrials
1149,1149,1149.0,1347.0,CRSR,Corsair Gaming Inc. Common Stock,1774827191.0,Information Technology
1150,1150,1150.0,1348.0,CRT,Cross Timbers Royalty Trust Common Stock,121620000.0,Energy
1151,1151,1151.0,1349.0,CRUS,Cirrus Logic Inc. Common Stock,4407623009.0,Information Technology
1152,1152,1152.0,1350.0,CRVL,CorVel Corp. Common Stock,3302919982.0,Financials
1153,1153,1153.0,1351.0,CRVS,Corvus Pharmaceuticals Inc. Common Stock,138308478.0,Healthcare
1154,1154,1154.0,1352.0,CRWD,CrowdStrike Holdings Inc. Class A Common Stock,35554396783.0,Information Technology
1155,1155,1155.0,1353.0,CRWS,Crown Crafts Inc Common Stock,50081981.0,Consumer Discretionary
1156,1156,1156.0,1354.0,CSBR,Champions Oncology Inc. Common Stock,86233014.0,Healthcare
1157,1157,1157.0,1355.0,CSCO,Cisco Systems Inc. Common Stock (DE),209457989167.0,Communication Services
1158,1158,1158.0,1356.0,CSGP,CoStar Group Inc. Common Stock,36000475097.0,Consumer Discretionary
1159,1159,1159.0,1357.0,CSGS,CSG Systems International Inc. Common Stock,1644961942.0,Information Technology
1160,1160,1160.0,1358.0,CSL,Carlisle Companies Incorporated Common Stock,13272484695.0,Industrials
1161,1161,1161.0,1362.0,CSPI,CSP Inc. Common Stock,52522900.0,Information Technology
1162,1162,1162.0,1363.0,CSQ,Calamos Strategic Total Return Common Stock,2311814900.0,Financials
1163,1163,1163.0,1364.0,CSR,D/B/A Centerspace Common Stock,942955588.0,Real Estate
1164,1164,1164.0,1365.0,CSR-PC,D/B/A Centerspace 6.625% Series C ,5918205737.28169,Real Estate
1165,1165,1165.0,1366.0,CSSE,Chicken Soup for the Soul Entertainment Inc. Class A Common Stock,71918762.0,Consumer Discretionary
1166,1166,1166.0,1368.0,CSSEN,Chicken Soup for the Soul Entertainment Inc. 9.50% Notes due 2025,1436621119.0,Consumer Discretionary
1167,1167,1167.0,1369.0,CSSEP,Chicken Soup for the Soul Entertainment Inc. 9.75% Series A Cumulative Redeemable Perpetual Preferred Stock,421631064.0,Consumer Discretionary
1168,1168,1168.0,1370.0,CSTL,Castle Biosciences Inc. Common Stock,529555114.0,Healthcare
1169,1169,1169.0,1371.0,CSTR,CapStar Financial Holdings Inc. Common Stock,258820179.0,Financials
1170,1170,1170.0,1372.0,CSV,Carriage Services Inc. Common Stock,506568437.0,Consumer Discretionary
1171,1171,1171.0,1373.0,CSWC,Capital Southwest Corporation Common Stock,749142366.0,Financials
1172,1172,1172.0,1375.0,CSWI,CSW Industrials Inc. Common Stock,2457953735.0,Industrials
1173,1173,1173.0,1376.0,CSX,CSX Corporation Common Stock,68330975928.0,Industrials
1174,1174,1174.0,1377.0,CTA-PA,EIDP Inc. Preferred Stock $3.50 Series,51634458624.0,Materials
1175,1175,1175.0,1378.0,CTA-PB,EIDP Inc. Preferred Stock $4.50 Series,65675558912.0,Materials
1176,1176,1176.0,1379.0,CTAS,Cintas Corporation Common Stock,49782016040.0,Consumer Discretionary
1177,1177,1177.0,1380.0,CTBB,Qwest Corporation 6.5% Notes due 2056,14.0,Communication Services
1178,1178,1178.0,1381.0,CTBI,Community Trust Bancorp Inc. Common Stock,647053526.0,Financials
1179,1179,1179.0,1382.0,CTDD,Qwest Corporation 6.75% Notes due 2057,0.0,Communication Services
1180,1180,1180.0,1383.0,CTG,Computer Task Group Inc. Common Stock,117477116.0,Information Technology
1181,1181,1181.0,1384.0,CTHR,Charles & Colvard Ltd Common Stock,28158118.0,Consumer Discretionary
1182,1182,1182.0,1385.0,CTIB,Yunhong CTI Ltd. Common Stock,39344357.0,Industrials
1183,1183,1183.0,1387.0,CTLP,Cantaloupe Inc. Common Stock,564925020.0,Information Technology
1184,1184,1184.0,1388.0,CTLT,Catalent Inc. Common Stock,8206723310.0,Healthcare
1185,1185,1185.0,1389.0,CTMX,CytomX Therapeutics Inc. Common Stock,123390425.0,Healthcare
1186,1186,1186.0,1390.0,CTO,CTO Realty Growth Inc. Common Stock,391145622.0,Real Estate
1187,1187,1187.0,1391.0,CTO-PA,CTO Realty Growth Inc. 6.375% Series A Cumulative Redeemable Preferred Stock,5918205737.28169,Real Estate
1188,1188,1188.0,1392.0,CTR,ClearBridge MLP and Midstream Total Return Fund Inc. Common Stock,0.0,Financials
1189,1189,1189.0,1393.0,CTRA,Coterra Energy Inc. Common Stock,19330206455.0,Energy
1190,1190,1190.0,1394.0,CTRE,CareTrust REIT Inc. Common Stock,1962641987.0,Real Estate
1191,1191,1191.0,1395.0,CTRN,Citi Trends Inc. Common Stock,142898785.0,Consumer Discretionary
1192,1192,1192.0,1396.0,CTS,CTS Corporation Common Stock,1296294493.0,Information Technology
1193,1193,1193.0,1397.0,CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,33939393344.0,Information Technology
1194,1194,1194.0,1398.0,CTSO,Cytosorbents Corporation Common Stock,152960609.0,Healthcare
1195,1195,1195.0,1399.0,CTVA,Corteva Inc. Common Stock ,38451120570.0,Consumer Staples
1196,1196,1196.0,1400.0,CTXR,Citius Pharmaceuticals Inc. Common Stock,193806514.0,Healthcare
1197,1197,1197.0,1401.0,CUBA,Herzfeld Caribbean Basin Fund Inc. (The) Common Stock,0.0,Financials
1198,1198,1198.0,1402.0,CUBB,Customers Bancorp Inc 5.375% Subordinated Notes Due 2034,16613185000.0,Financials
1199,1199,1199.0,1403.0,CUBE,CubeSmart Common Shares,10079029824.0,Real Estate
1200,1200,1200.0,1404.0,CUBI,Customers Bancorp Inc Common Stock,1046248828.0,Financials
1201,1201,1201.0,1405.0,CUBI-PE,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series E,572344256.0,Financials
1202,1202,1202.0,1406.0,CUBI-PF,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,561618624.0,Financials
1203,1203,1203.0,1407.0,CUE,Cue Biopharma Inc. Common Stock,189983860.0,Healthcare
1204,1204,1204.0,1408.0,CUEN,Cuentas Inc. Common Stock,9191705.0,Information Technology
1205,1205,1205.0,1410.0,CUK,Carnival Plc ADS ADS,22799356825.0,Consumer Discretionary
1206,1206,1206.0,1411.0,CULL,Cullman Bancorp Inc. Common Stock,77962072.0,Financials
1207,1207,1207.0,1412.0,CULP,Culp Inc. Common Stock,61557915.0,Consumer Discretionary
1208,1208,1208.0,1413.0,CURI,CuriosityStream Inc. Class A Common Stock,52451151.0,Consumer Discretionary
1209,1209,1209.0,1415.0,CURO,CURO Group Holdings Corp. Common Stock,69657930.0,Financials
1210,1210,1210.0,1416.0,CUTR,Cutera Inc. Common Stock,285035733.0,Healthcare
1211,1211,1211.0,1417.0,CUZ,Cousins Properties Incorporated Common Stock,3511712952.0,Real Estate
1212,1212,1212.0,1418.0,CVBF,CVB Financial Corporation Common Stock,1895730299.0,Financials
1213,1213,1213.0,1419.0,CVCO,Cavco Industries Inc. Common Stock When Issued,2391818761.0,Consumer Discretionary
1214,1214,1214.0,1420.0,CVCY,Central Valley Community Bancorp Common Stock,184900283.0,Financials
1215,1215,1215.0,1421.0,CVGI,Commercial Vehicle Group Inc. Common Stock,352474228.0,Consumer Discretionary
1216,1216,1216.0,1422.0,CVGW,Calavo Growers Inc. Common Stock,521634233.0,Consumer Discretionary
1217,1217,1217.0,1423.0,CVI,CVR Energy Inc. Common Stock,3093326531.0,Energy
1218,1218,1218.0,1425.0,CVLG,Covenant Logistics Group Inc. Class A Common Stock,590199387.0,Industrials
1219,1219,1219.0,1426.0,CVLT,Commvault Systems Inc. Common Stock,3263298370.0,Information Technology
1220,1220,1220.0,1427.0,CVLY,Codorus Valley Bancorp Inc Common Stock,189485786.0,Financials
1221,1221,1221.0,1428.0,CVM,Cel-Sci Corporation Common Stock,108209523.0,Healthcare
1222,1222,1222.0,1429.0,CVNA,Carvana Co. Class A Common Stock,6479862998.0,Consumer Discretionary
1223,1223,1223.0,1430.0,CVR,Chicago Rivet & Machine Co. Common Stock,24394833.0,Industrials
1224,1224,1224.0,1431.0,CVRX,CVRx Inc. Common Stock,280842082.0,Healthcare
1225,1225,1225.0,1432.0,CVS,CVS Health Corporation Common Stock,88921273629.0,Consumer Staples
1226,1226,1226.0,1433.0,CVU,CPI Aerostructures Inc. Common Stock,46012892.0,Industrials
1227,1227,1227.0,1434.0,CVV,CVD Equipment Corporation Common Stock,47516850.0,Information Technology
1228,1228,1228.0,1435.0,CVX,Chevron Corporation Common Stock,294076919736.0,Energy
